gene	baseMean	estimate	stderror	statistic	p.value	p.adjusted	minus_log10_pvalue
CNAG_06697	103.4288647081154	-0.21621398653719834	0.15106927935450928	-1.431224054692259	0.1523660116153054	0.551274865106747	0.8171119005434563
CNAG_06698	189.41438161893737	1.0414115899063272	0.3775311135402052	2.7584788446725517	0.005807106380670836	0.07130537508729516	2.236040218031572
CNAG_06699	8839.276758267917	0.4995417263523767	0.3170665531798759	1.5755106344155458	0.11513862574524396	0.4797048158231074	0.9387789584384586
CNAG_06703	345.635570723986	-0.2691240436430626	0.1763178531762682	-1.52635730752696	0.12692090378201376	0.5047588431807005	0.8964668440240054
CNAG_06704	27.824208158344785	-0.2678618324024263	0.1442126172454489	-1.8574091332558458	0.06325296805954979	0.3427992182134545	1.1989190909957588
CNAG_06705	40.3182585318893	0.20227988946054287	0.22522096331451436	0.8981397045978577	0.3691110736752906	0.8149746474649964	0.43284292537077035
CNAG_06706	1264.5609799189276	-0.2506445034157471	0.5038646252204656	-0.4974441365199587	0.6188758877257444	0.9424317017200547	0.20839643770087035
CNAG_06707	3.0579200347866955	-0.16620170418902958	0.43001566893143306	-0.3865015072637523	0.6991252865358557	0.9593017161384793	0.1554449896684649
CNAG_06708	65.48049865665206	-0.23395557029482156	0.21472675338448843	-1.0895501683290583	0.27591134418462	0.7293787405941319	0.559230442994903
CNAG_06709	455.83525713342306	0.43905429450064254	0.15696985529581015	2.797061217093202	0.005156976119010305	0.06559609740303919	2.2876048797249626
CNAG_06710	229.8079453449042	0.11839009425684453	0.41247394981246244	0.2870244152647031	0.7740936257373321	0.9728934416528321	0.1112065087201706
CNAG_06711	293.189935121944	0.21973667134085198	0.4398497999538527	0.4995720615626195	0.617376434253749	0.9424317017200547	0.20944995190103266
CNAG_06712	797.5199545466066	-0.3549382104867375	0.30637584369693005	-1.1585058606573624	0.246657661398888	0.6927109139259054	0.6079053904325891
CNAG_06713	746.7712673300713	0.4838529971538633	0.37909504556504686	1.2763369049908662	0.20183644967846806	0.6316008568424084	0.6950004017027844
CNAG_06714	339.8143185901815	0.04142713039193329	0.2701145477533301	0.15336874943057396	0.878107487639462	0.9859616710211064	0.05645231959334377
CNAG_06715	37.679283968281844	0.06750586004331971	0.16422616675729038	0.4110542270835958	0.6810327724712308	0.9545976542850243	0.166831988585082
CNAG_06716	167.4934034111988	-0.08078903144635727	0.1041301997392186	-0.7758463121043037	0.43783973547561894	0.8559438730893774	0.3586848272479598
CNAG_06717	804.8153623083543	-0.21498265483091147	0.07528333825371258	-2.8556472098301198	0.00429492072934172	0.058650407890995404	2.3670448474618824
CNAG_06718	37.53324041986965	-0.16919883002127334	0.22460171869704368	-0.7533282959846754	0.4512526592543665	0.8661600026975602	0.3455802257597607
CNAG_06722	761.711470269629	-0.08860281722930312	0.4680526429400337	-0.18930096553403034	0.8498569386196388	0.982213322625569	0.07065417545887005
CNAG_06723	3351.308514036026	0.1972502208861607	0.08672864871515161	2.2743375321573622	0.022945700185550474	0.18100986460478824	1.6392986853181453
CNAG_06724	120.23373690443604	-0.7316475970180766	0.24357265159347957	-3.0038166938346977	0.002666159068798839	0.04233984540545243	2.5741139432039577
CNAG_06725	244.8210249919744	-0.18443718334642195	0.1336682031725141	-1.3798134408104872	0.16764409315967319	0.5806183443574902	0.7756117440744241
CNAG_06726	132.3540083719031	0.41702078528632047	0.13863775464329114	3.0079885984831236	0.002629830041337792	0.04233963900282079	2.5800723178578595
CNAG_06727	77.20031913578664	-0.5772633639762482	0.14552576286599528	-3.9667434315930064	7.28613533012893e-5	0.003206845796598304	4.1375027665854
CNAG_06728	162.47761720484937	-0.5567604079116909	0.2186063450174169	-2.546862982715952	0.010869610211590575	0.10996151942412077	1.9637860296018896
CNAG_06729	309.6604239849573	0.3229272987204719	0.13922543817280586	2.319456149383105	0.020370316155302274	0.16712787109605462	1.6910022305267045
CNAG_06730	646.0201986719775	-0.010472384334271412	0.1743849037507405	-0.06005327358634358	0.9521132050298666	0.9943923765478424	0.021311411492740073
CNAG_06731	28.350127526887302	-1.2312713360365042	0.5701927104677835	-2.159395084209994	0.030819528948915337	0.2182126481897029	1.5111740033998882
CNAG_06732	500.5883983574169	-0.35615406702661134	0.28560970597381974	-1.2469956712859682	0.21239908478005667	0.645624547120756	0.6728473589456885
CNAG_06733	126.36134054702323	0.13903248421915543	0.3217147118047719	0.43216079065580737	0.6656245545083684	0.95196103619934	0.17677066554726714
CNAG_06734	2606.3634911666354	-0.0795633111017619	0.33436765456166623	-0.237951578199345	0.8119186505552597	0.9788659931454199	0.0904874823164684
CNAG_06737	128.04717279350953	-0.12099767647418885	0.5908057066232517	-0.20480113024931787	0.8377275039198443	0.9809920457459351	0.07689722574832107
CNAG_06738	166.7564364759666	0.1762578319340389	0.45924634052572266	0.38379801074139774	0.7011281625667503	0.9593588645429489	0.15420258801335487
CNAG_06739	389.105205912716	-0.3318976818346753	0.38758325706603003	-0.8563261590480211	0.3918173957584034	0.8301776519069891	0.406916286273464
CNAG_06740	231.73176394419693	0.13163000044575326	0.27108350344766446	0.4855699397848672	0.6272721136633452	0.9441817424850442	0.20254401925579424
CNAG_06741	1972.0504168727866	-0.2535422206706698	0.48832886652796387	-0.5192038358767612	0.6036186043916738	0.938927274908432	0.21923738311094987
CNAG_06742	1385.4394328106987	-0.036195380290231026	0.3809895277328971	-0.09500360943150847	0.9243119599788001	0.99151772655893	0.03418142744679843
CNAG_06743	70.24665719910423	0.19711237791411454	0.36697088721334326	0.5371335568631108	0.5911753628240206	0.9362118245843952	0.2282836734165642
CNAG_06744	287.33661930573527	0.3328290579307491	0.10976752412395278	3.032126857073942	0.00242837126066777	0.040341912756877804	2.6146849155648844
CNAG_06745	266.9383740047479	0.09600218907263405	0.28637892370099816	0.335227843697282	0.7374532197488324	0.9651553888274357	0.1322655238912432
CNAG_06746	2915.785880862897	0.24621072605816352	0.1674483715293454	1.4703679934863683	0.14146211500873104	0.5312566192752198	0.8493598530416779
CNAG_06747	1934.8767709282151	0.10247104178206362	0.11687459367221636	0.8767606248921079	0.3806166701178333	0.8245052628439028	0.4195121945522996
CNAG_06748	1442.5896133349697	-0.045143838272008935	0.3825170761019727	-0.1180178378754896	0.906053524075738	0.99151772655893	0.042846146115530906
CNAG_06749	102.01970955690557	-0.2231672846178511	0.3025790531832521	-0.7375503435219405	0.46078773993585714	0.873897823838186	0.3364990845957774
CNAG_06750	212.0463881375942	-8.196525918179765e-4	0.09206474047868819	-0.008903002252069733	0.992896525799382	0.9985404539728555	0.003096008922419392
CNAG_06751	445.8992624518368	0.44603798953807666	0.38511869962885187	1.1581831522798924	0.24678930216058592	0.6927109139259054	0.6076736700574434
CNAG_06752	379.7496300978318	0.2122321930881994	0.3642822433400354	0.5826037282033907	0.5601600950621575	0.9259549206471803	0.25168783287694513
CNAG_06753	546.154438353254	0.1880515541909021	0.17212504053268057	1.0925287431098536	0.2746007637808649	0.727616879166029	0.5612982591409472
CNAG_06754	615.6896121855757	-0.2791671004393076	0.10014699742082728	-2.7875733434744996	0.00531044319352161	0.06677956208847768	2.2748692325025472
CNAG_06755	1126.291275275869	0.18306434740262753	0.3197339013260811	0.5725521961962022	0.566947934899939	0.9288791643103183	0.24645682227795884
CNAG_06756	379.3604306935972	-0.36994470900793797	0.2739836421426692	-1.3502437813980872	0.17693779879812654	0.5960809620152057	0.7521793798890952
CNAG_06757	158.38444628386281	-0.1799173256218453	0.229423436332039	-0.7842151111425918	0.43291389980610234	0.8546135997188883	0.363598469829767
CNAG_06758	1081.328235051116	-0.8080822410680659	0.6383030938466318	-1.2659851547926664	0.20551839716979803	0.6369472775568775	0.6871492957747317
CNAG_06759	137.70207748443568	0.16600481312984847	0.3966650803235959	0.41850120256217965	0.6755807074944022	0.9526880538152652	0.17032276103761268
CNAG_06760	720.0171258900004	-0.18064292603900745	0.4175065175167289	-0.43267091281220377	0.665253864141494	0.95196103619934	0.17701259416033263
CNAG_06761	74.50417108125757	0.02128214961228642	0.2931370452863326	0.07260136497418224	0.9421233404964808	0.993241487284209	0.02589223670766166
CNAG_06762	1942.6331860924429	-0.9574899930785619	0.2663183851592936	-3.595283113878361	3.2403899185096764e-4	0.00967549025006986	3.489402727673522
CNAG_06763	205.07116416145084	0.2783090996728359	0.18298125149081856	1.5209705770692064	0.12826722109336486	0.507266907702258	0.8918843141402546
CNAG_06764	344.5684679476481	0.3203515341903179	0.09756165672550664	3.283580301343579	0.0010249743952233036	0.022410569196205005	2.9892869835371267
CNAG_06765	536.5820932791206	0.02632263661762313	0.2342213481221593	0.1123835928221813	0.9105192639403104	0.99151772655893	0.04071086136332433
CNAG_06766	1957.400029678931	-0.3632372889862568	0.49782928365464246	-0.7296422707794029	0.4656088768611576	0.8766380464902573	0.3319787484288991
CNAG_06767	2179.7375946634456	0.20969665757323494	0.26288253301884235	0.7976819728764738	0.4250550677540573	0.8497232451711001	0.3715548015438908
CNAG_06769	144.89375762804028	0.1823723833051873	0.09426604997385601	1.934656043779992	0.053032517762867964	0.3109467174712103	1.2754577539004144
CNAG_06770	3008.0949953283234	0.5149975648399305	0.4754069559547727	1.083277302507379	0.27868535677271783	0.7310098096770439	0.5548858502313634
